Show_ID,Movie Title,Director,Country,Release_Year,Rating_class,Duration,Categories,Type,IMDB_Score,IMDB_Votes
s3816,Saverio Raimondo: Il Satiro Parlante,Francesco Imperato,Italy,2019,TV-MA,53,Stand-Up Comedy,Movie,5.6,51.0
s3817,See You Yesterday,Stefon Bristol,United States,2019,TV-MA,87,"Dramas, Sci-Fi & Fantasy, Thrillers",Movie,5.2,10663.0
s3819,Good Sam,Kate Melville,United States,2019,TV-PG,90,"Children & Family Movies, Dramas",Movie,5.7,2890.0
s3820,Jonaki,Aditya Vikram Sengupta,India,2018,TV-MA,96,"Dramas, Independent Movies, International Movies",Movie,6.8,251.0
s3823,Hamid,Aijaz Khan,India,2018,TV-MA,108,"Dramas, Independent Movies, International Movies",Movie,7.7,1189.0
s3826,Backdraft 2,Gonzalo López-Gallego,United States,2019,R,102,"Action & Adventure, Dramas",Movie,,
s3829,Weed the People,Abby Epstein,United States,2018,TV-MA,94,Documentaries,Movie,7.3,332.0
s3830,Malibu Rescue,Savage Steve Holland,United States,2019,TV-G,70,"Children & Family Movies, Comedies",Movie,5.0,1220.0
s3833,Dry Martina,Che Sandoval,"Chile, Argentina",2018,TV-MA,100,"Dramas, Independent Movies, International Movies",Movie,5.8,965.0
s3834,Shéhérazade,Jean-Bernard Marlin,France,2019,TV-MA,111,"Dramas, Independent Movies, International Movies",Movie,7.0,2195.0
s3835,The Great Magician,Yee Tung-Shing,"Hong Kong, China",2011,TV-14,128,"Action & Adventure, Comedies, Dramas",Movie,5.9,1741.0
s3837,In Family I Trust,Patricia Font,Spain,2018,TV-MA,98,"Comedies, Dramas, International Movies",Movie,6.2,3106.0
s3842,Wine Country,Amy Poehler,United States,2019,R,104,Comedies,Movie,5.4,20836.0
s3858,Last Breath,"Alex Parkinson, Richard da Costa","United Kingdom, Belgium, Sweden",2019,TV-MA,86,"Documentaries, International Movies",Movie,7.7,5447.0
s3859,The Wandering Earth,Frant Gwo,China,2019,TV-MA,125,"International Movies, Sci-Fi & Fantasy",Movie,5.9,29840.0
s3863,Despite Everything,Gabriela Tagliavini,Spain,2019,TV-MA,79,"Comedies, International Movies, Romantic Movies",Movie,5.3,4885.0
s3864,"Extremely Wicked, Shockingly Evil and Vile",Joe Berlinger,United States,2019,R,110,"Dramas, Independent Movies",Movie,6.7,91162.0
s3866,Jo Pil-ho: The Dawning Rage,Lee Jeong-beom,South Korea,2018,TV-MA,128,"Dramas, International Movies, Thrillers",Movie,6.3,2096.0
s3867,The Last Summer,William Bindley,United States,2019,TV-14,110,"Comedies, Romantic Movies",Movie,,
s3870,Olympus Has Fallen,Antoine Fuqua,United States,2013,R,119,Action & Adventure,Movie,6.5,272334.0
s3874,Munafik 2,Syamsul Yusof,Malaysia,2018,TV-MA,104,"Horror Movies, International Movies",Movie,6.3,1654.0
s3875,Sur Sapata,Mangesh Kanthale,India,2019,TV-14,140,"Comedies, Dramas, International Movies",Movie,7.4,45.0
s3878,Anthony Jeselnik: Fire in the Maternity Ward,Marcus Raboy,United States,2019,TV-MA,64,Stand-Up Comedy,Movie,7.2,3547.0
s3889,Loving is Losing,Fernando Ayllón,Colombia,2019,TV-MA,91,"Comedies, International Movies, Romantic Movies",Movie,,
s3890,Money Trap,Yılmaz Erdoğan,Turkey,2019,TV-MA,122,"Comedies, Dramas, International Movies",Movie,6.0,14221.0
s3891,Njan Prakashan,Sathyan Anthikad,India,2018,TV-PG,125,"Comedies, Dramas, International Movies",Movie,7.6,4304.0
s3892,ReMastered: Devil at the Crossroads,Brian Oakes,United States,2019,TV-14,49,"Documentaries, Music & Musicals",Movie,7.0,2691.0
s3895,A Fortunate Man,Bille August,Denmark,2018,TV-MA,168,"Dramas, International Movies",Movie,7.2,6093.0
s3896,Grass Is Greener,Fab Five Freddie,,2019,TV-MA,98,"Documentaries, Music & Musicals",Movie,7.1,1322.0
s3897,Brené Brown: The Call to Courage,Sandra Restrepo,,2019,TV-14,77,Documentaries,Movie,7.7,1516.0
s3900,Music Teacher,Sarthak Dasgupta,India,2019,TV-14,102,"Dramas, Independent Movies, International Movies",Movie,6.2,684.0
s3904,Someone Great,Jennifer Kaytin Robinson,United States,2019,R,92,"Comedies, Romantic Movies",Movie,6.2,21501.0
s3905,The Ruthless,Renato De Maria,"Italy, France",2019,TV-MA,111,"Dramas, International Movies",Movie,6.2,6071.0
s3910,Super Monsters Furever Friends,,,2019,TV-Y,59,Children & Family Movies,Movie,5.7,71.0
s3913,Generation Iron 3,Vlad Yudin,United States,2018,TV-MA,95,"Documentaries, Sports Movies",Movie,6.2,3333.0
s3922,Who Would You Take to a Deserted Island?,Jota Linares,Spain,2019,TV-MA,94,"Dramas, International Movies",Movie,5.3,2466.0
s3923,Dabbe 5: Zehr-i Cin,Hasan Karacadağ,Turkey,2014,TV-MA,133,"Horror Movies, International Movies",Movie,6.0,3708.0
s3924,Dabbe: The Possession,Hasan Karacadağ,Turkey,2013,TV-MA,135,"Horror Movies, International Movies",Movie,6.8,5635.0
s3925,Francesco De Carlo: Cose di Questo Mondo,,Italy,2019,TV-MA,61,Stand-Up Comedy,Movie,6.3,110.0
s3927,The Perfect Date,Chris Nelson,United States,2019,TV-14,91,"Comedies, Romantic Movies",Movie,5.8,37913.0
s3931,The Silence,John R. Leonetti,"Canada, Germany",2019,PG-13,91,"Horror Movies, Thrillers",Movie,5.3,43732.0
s3936,Alien Warfare,Jeremiah Jones,United States,2019,TV-MA,88,"Action & Adventure, Sci-Fi & Fantasy",Movie,2.6,3460.0
s3940,Petta,Karthik Subbaraj,India,2019,TV-14,170,"Action & Adventure, Comedies, Dramas",Movie,7.3,9778.0
s3946,Unicorn Store,Brie Larson,United States,2019,TV-14,92,"Comedies, Dramas, Independent Movies",Movie,5.5,19140.0
s3949,Suzzanna: Buried Alive,"Rocky Soraya, Anggy Umbara",Indonesia,2018,TV-MA,126,"Horror Movies, International Movies",Movie,5.5,894.0
s3951,Ek Ladki Ko Dekha Toh Aisa Laga,Shelly Chopra Dhar,India,2019,TV-14,120,"Comedies, Dramas, International Movies",Movie,5.6,4288.0
s3953,Kevin Hart: Irresponsible,Leslie Small,United States,2019,TV-MA,60,Stand-Up Comedy,Movie,6.5,4437.0
s3955,Love O2O,Tianyu Zhao,China,2016,TV-14,103,"International Movies, Romantic Movies, Sci-Fi & Fantasy",Movie,6.4,998.0
s3956,Pinky Memsaab,Shazia Ali Khan,"Pakistan, United Arab Emirates",2018,TV-MA,124,"Dramas, Independent Movies, International Movies",Movie,6.3,521.0
s3958,The Trap,Erik White,United States,2017,TV-MA,91,Comedies,Movie,4.3,1590.0
s3963,15 August,Swapnaneel Jayakar,India,2019,TV-14,124,"Comedies, Dramas, Independent Movies",Movie,5.8,273.0
s3964,Bayonet,Kyzza Terrazas,"Mexico, Finland",2019,TV-MA,102,"Dramas, International Movies, Sports Movies",Movie,5.7,549.0
s3967,The Highwaymen,John Lee Hancock,United States,2019,R,132,Dramas,Movie,6.9,88714.0
s3968,The Legend of Cocaine Island,Theo Love,United States,2019,TV-MA,87,Documentaries,Movie,6.3,3287.0
s3975,Nate Bargatze: The Tennessee Kid,Ryan Polito,United States,2019,TV-PG,61,Stand-Up Comedy,Movie,7.6,1798.0
s3976,Sei,Raj Babu,India,2018,TV-14,126,"Action & Adventure, Comedies, Dramas",Movie,4.2,64.0
s3978,Superlopez,Javier Ruiz Caldera,Spain,2018,TV-MA,108,"Action & Adventure, Comedies, International Movies",Movie,5.4,3574.0
s3983,Mirage,Oriol Paulo,Spain,2018,TV-MA,129,"Dramas, International Movies, Sci-Fi & Fantasy",Movie,7.4,52657.0
s3984,ReMastered: The Miami Showband Massacre,Stuart Sender,United States,2019,TV-MA,71,"Documentaries, Music & Musicals",Movie,7.0,1353.0
s3986,The Dirt,Jeff Tremaine,United States,2019,TV-MA,108,"Comedies, Dramas, Music & Musicals",Movie,6.9,47603.0
s3988,Antoine Griezmann: The Making of a Legend,,,2019,TV-PG,60,"Documentaries, International Movies, Sports Movies",Movie,6.5,1128.0
s3991,The Amazing Praybeyt Benjamin,Wenn V. Deramas,Philippines,2014,TV-14,105,"Action & Adventure, Comedies, International Movies",Movie,4.0,195.0
s3992,The Super Parental Guardians,Joyce Bernal,Philippines,2016,TV-14,115,"Action & Adventure, Comedies, International Movies",Movie,4.5,204.0
s3993,The Third Party,Jason Paul Laxamana,Philippines,2016,TV-MA,118,"Comedies, Dramas, International Movies",Movie,6.1,267.0
s3994,The Unmarried Wife,Maryo J. De los Reyes,Philippines,2016,TV-MA,130,"Dramas, International Movies, Romantic Movies",Movie,5.8,188.0
s4003,Bombairiya,Pia Sukanya,"United Arab Emirates, United Kingdom, India",2018,TV-MA,108,"Comedies, Dramas, International Movies",Movie,4.5,418.0
s4004,Burn Out,Yann Gozlan,"France, Belgium",2017,TV-MA,104,"Action & Adventure, International Movies",Movie,6.2,3718.0
s4005,Edoardo Ferrario: Temi Caldi,Francesco Imperato,Italy,2019,TV-MA,65,Stand-Up Comedy,Movie,6.4,130.0
s4006,Girl,Lukas Dhont,"Netherlands, Belgium",2018,R,106,"Dramas, International Movies, LGBTQ Movies",Movie,7.1,14046.0
s4009,Jeff Dunham: Controlled Chaos,"Michael Simon, Matthew McNeil",United States,2011,TV-MA,97,Stand-Up Comedy,Movie,7.4,2272.0
s4010,Jeff Dunham: Minding the Monsters,Manny Rodriguez,United States,2012,TV-MA,80,Stand-Up Comedy,Movie,7.0,1401.0
s4012,Late Life: The Chien-Ming Wang Story,Frank W Chen,"United States, Taiwan",2018,TV-14,98,"Documentaries, Sports Movies",Movie,7.2,465.0
s4014,Paskal,Adrian Teh,Malaysia,2018,TV-14,115,"Action & Adventure, Dramas, International Movies",Movie,6.8,2964.0
s4019,Barcelona: A Love Untold,Olivia M. Lamasan,Philippines,2016,TV-14,132,"Dramas, International Movies, Romantic Movies",Movie,6.9,749.0
s4020,Everything About Her,Joyce Bernal,Philippines,2016,TV-MA,127,"Comedies, Dramas, International Movies",Movie,7.1,328.0
s4021,Finally Found Someone,Theodore Boborol,Philippines,2017,TV-14,125,"International Movies, Romantic Movies",Movie,5.7,229.0
s4022,Seven Sundays,Cathy Garcia-Molina,Philippines,2017,TV-MA,128,"Comedies, Dramas, International Movies",Movie,7.7,456.0
s4025,Triple Frontier,J.C. Chandor,United States,2019,R,126,Action & Adventure,Movie,6.4,124218.0
s4026,Jimmy Carr: The Best of Ultimate Gold Greatest Hits,Brian Klein,,2019,TV-MA,58,Stand-Up Comedy,Movie,7.3,2201.0
s4032,Hajwala 2: Mysterious Mission,"Ibrahim Bin Mohamed, Hasan Aljaberi",United Arab Emirates,2018,TV-14,116,"Action & Adventure, Comedies, International Movies",Movie,4.0,91.0
s4034,Juanita,Clark Johnson,United States,2019,TV-MA,90,"Dramas, Independent Movies, Romantic Movies",Movie,6.0,2336.0
s4035,Lady J,Emmanuel Mouret,France,2019,TV-MA,111,"Dramas, Independent Movies, International Movies",Movie,6.8,3306.0
s4037,Walk. Ride. Rodeo.,Conor Allyn,United States,2019,TV-PG,100,"Children & Family Movies, Dramas",Movie,6.4,2341.0
s4038,Nappily Ever After,Haifaa Al-Mansour,United States,2018,TV-MA,99,"Comedies, Dramas, Romantic Movies",Movie,6.4,9139.0
s4039,Sisterakas,Wenn V. Deramas,Philippines,2012,TV-14,105,"Comedies, International Movies",Movie,5.2,286.0
s4040,Starting Over Again,Olivia M. Lamasan,Philippines,2014,TV-14,128,"Dramas, International Movies, Romantic Movies",Movie,8.3,15.0
s4041,That Thing Called Tadhana,Antoinette Jadaone,Philippines,2015,TV-MA,91,"Dramas, International Movies, Romantic Movies",Movie,7.4,1050.0
s4042,The Love Affair,Nuel Naval,Philippines,2015,TV-MA,127,"Dramas, International Movies, Romantic Movies",Movie,6.2,256.0
s4046,The Hard Way,Keoni Waxman,United States,2019,TV-MA,94,Action & Adventure,Movie,4.8,3171.0
s4047,Everyday I Love You,Mae Czarina Cruz,Philippines,2015,TV-14,124,"Dramas, International Movies, Romantic Movies",Movie,7.1,491.0
s4048,No Other Woman,Ruel S. Bayani,Philippines,2011,TV-MA,103,"Dramas, International Movies, Romantic Movies",Movie,5.9,309.0
s4049,River's Edge,Isao Yukisada,Japan,2018,TV-MA,118,"Dramas, International Movies",Movie,6.2,942.0
s4050,Sarkar,A.R. Murugadoss,,2018,TV-MA,162,"Action & Adventure, Dramas, International Movies",Movie,7.0,18453.0
s4051,Weapon of Choice,Fritz Ofner,"Austria, Iraq, United States",2018,TV-MA,89,"Documentaries, International Movies",Movie,4.8,162.0
s4054,Budapest,Xavier Gens,"France, Belgium",2018,TV-MA,103,"Comedies, International Movies",Movie,5.4,2893.0
s4060,Paranormal Investigation,Franck Phelizon,"United States, France",2018,TV-14,93,"Horror Movies, International Movies, Thrillers",Movie,3.7,1652.0
s4063,The Boy Who Harnessed the Wind,Chiwetel Ejiofor,"United Kingdom, Malawi",2019,TV-PG,114,"Children & Family Movies, Dramas, Independent Movies",Movie,7.6,36805.0
s4067,Your Son,Miguel Ángel Vivas,"Spain, France",2018,TV-MA,103,"Dramas, International Movies, Thrillers",Movie,6.1,4708.0
s4068,Quién te cantará,Carlos Vermut,"Spain, France",2018,TV-MA,125,"Dramas, Independent Movies, International Movies",Movie,6.9,2854.0
s4069,A Second Chance,Cathy Garcia-Molina,Philippines,2015,TV-MA,130,"Dramas, International Movies, Romantic Movies",Movie,4.7,1018.0
s4069,A Second Chance,Cathy Garcia-Molina,Philippines,2015,TV-MA,130,"Dramas, International Movies, Romantic Movies",Movie,8.6,47.0
s4070,Beauty and the Bestie,Wenn V. Deramas,Philippines,2015,TV-14,119,"Action & Adventure, Comedies, International Movies",Movie,4.8,294.0
s4072,Can't Help Falling in Love,Mae Czarina Cruz,Philippines,2017,TV-14,120,"Comedies, Dramas, International Movies",Movie,7.2,889.0
s4074,Four Sisters and a Wedding,Cathy Garcia-Molina,Philippines,2013,TV-14,125,"Comedies, Dramas, International Movies",Movie,7.2,789.0
s4075,It Takes a Man and a Woman,Cathy Garcia-Molina,Philippines,2013,TV-PG,127,"Comedies, International Movies, Romantic Movies",Movie,6.7,362.0
s4076,My Ex & Whys,Cathy Garcia-Molina,Philippines,2017,TV-14,121,"Comedies, Dramas, International Movies",Movie,6.2,572.0
s4077,She's Dating the Gangster,Cathy Garcia-Molina,Philippines,2014,TV-14,113,"Dramas, International Movies, Romantic Movies",Movie,7.0,1079.0
s4078,The Breakup Playlist,Dan Villegas,Philippines,2015,TV-MA,118,"Dramas, International Movies, Music & Musicals",Movie,6.5,303.0
s4079,The Mistress,Olivia M. Lamasan,Philippines,2012,TV-MA,132,"Dramas, International Movies, Romantic Movies",Movie,6.3,359.0
s4084,Bert Kreischer: The Machine,Ryan Polito,United States,2016,TV-MA,70,Stand-Up Comedy,Movie,7.6,1513.0
s4086,Firebrand,Aruna Raje,India,2019,TV-MA,117,"Dramas, International Movies",Movie,5.1,278.0
s4087,Paddleton,Alex Lehmann,United States,2019,TV-MA,89,"Comedies, Dramas, Independent Movies",Movie,7.1,13419.0
s4088,Paris Is Us,Elisabeth Vogler,France,2019,TV-MA,84,"Dramas, Independent Movies, International Movies",Movie,4.6,1410.0
s4092,The Drug King,Woo Min-ho,South Korea,2018,TV-MA,139,"Dramas, International Movies, Thrillers",Movie,6.2,3103.0
s4095,Genius,Suseenthiran,India,2018,TV-14,96,"Dramas, Independent Movies, International Movies",Movie,,
s4099,Ayana,Gangadhar Salimath,India,2017,TV-MA,112,"Dramas, Independent Movies, International Movies",Movie,7.4,128.0
s4101,Buddies,Marcelo Galvão,Brazil,2012,TV-MA,103,"Comedies, Dramas, Independent Movies",Movie,6.6,1076.0
s4107,Neevevaro,Hari Nath,India,2018,TV-14,132,"Dramas, International Movies, Romantic Movies",Movie,6.9,809.0
s4111,The Breaker Upperers,"Jackie van Beek, Madeleine Sami",New Zealand,2018,TV-MA,82,"Comedies, Independent Movies, International Movies",Movie,5.9,6008.0
s4114,Yucatán,Daniel Monzón,Spain,2018,TV-MA,130,"Comedies, International Movies",Movie,5.5,2065.0
s4116,"Ken Jeong: You Complete Me, Ho",Jon M. Chu,United States,2019,TV-MA,62,Stand-Up Comedy,Movie,5.7,2368.0
s4118,Period. End of Sentence.,Rayka Zehtabchi,United States,2018,TV-PG,26,Documentaries,Movie,,
s4121,High Flying Bird,Steven Soderbergh,United States,2019,TV-MA,91,"Dramas, Sports Movies",Movie,6.2,8514.0
s4122,Kevin Hart's Guide to Black History,Tom Stern,United States,2019,TV-PG,63,"Children & Family Movies, Comedies",Movie,5.5,1332.0
s4124,ReMastered: The Two Killings of Sam Cooke,Kelly Duane de la Vega,United States,2019,TV-MA,74,"Documentaries, Music & Musicals",Movie,7.2,2231.0
s4125,The Tree of Blood,Julio Medem,Spain,2018,TV-MA,136,"Dramas, Independent Movies, International Movies",Movie,6.4,2934.0
s4129,"Ray Romano: Right Here, Around the Corner",Michael Showalter,United States,2019,TV-MA,59,Stand-Up Comedy,Movie,7.2,1654.0
s4137,Dear Ex,"Hsu Chih-yen, Mag Hsu",Taiwan,2018,TV-MA,100,"Comedies, Dramas, International Movies",Movie,7.3,6143.0
s4138,Free Rein: Valentine's Day,,United States,2019,TV-G,51,"Children & Family Movies, Dramas",Movie,,
s4146,True: Happy Hearts Day,,"United States, Canada",2019,TV-Y,24,Children & Family Movies,Movie,,
s4147,Velvet Buzzsaw,Dan Gilroy,United States,2019,R,113,"Dramas, Thrillers",Movie,5.7,59491.0
s4148,Hantu Kak Limah,Mamat Khalid,Malaysia,2018,TV-PG,110,"Comedies, Horror Movies, International Movies",Movie,5.6,677.0
s4155,High Society,Byun Hyuk,South Korea,2018,TV-MA,137,"Dramas, International Movies",Movie,5.5,984.0
s4159,Nathicharami,Mansore,India,2018,TV-MA,114,"Dramas, Independent Movies, International Movies",Movie,7.2,316.0
s4165,Goyo: The Boy General,Jerrold Tarog,Philippines,2018,TV-MA,150,"Dramas, International Movies",Movie,6.7,799.0
s4166,Animas,"Laura Alvea, José Ortuño","Spain, Belgium",2018,TV-MA,88,"Horror Movies, International Movies",Movie,,
s4171,Polar,,"United States, Germany",2019,TV-MA,119,"Action & Adventure, International Movies",Movie,6.3,87080.0
s4176,Close,,"United Kingdom, United States",2019,TV-MA,95,"Action & Adventure, International Movies",Movie,5.7,24063.0
s4178,IO,Jonathan Helpert,United States,2019,TV-14,96,"Dramas, Sci-Fi & Fantasy",Movie,4.7,33724.0
s4182,Patria,Matías Gueilburt,Mexico,2019,TV-MA,90,"Documentaries, International Movies",Movie,7.2,102.0
s4183,Soni,Ivan Ayr,India,2018,TV-MA,97,"Dramas, Independent Movies, International Movies",Movie,7.1,2752.0
s4186,Abducted in Plain Sight,Skye Borgman,United States,2017,TV-14,90,Documentaries,Movie,6.8,18165.0
s4188,Adhugo,,India,2018,TV-14,105,"Comedies, Independent Movies, International Movies",Movie,5.9,65.0
s4189,Echcharikkai,Sarjun,India,2018,TV-14,127,"International Movies, Thrillers",Movie,6.3,307.0
s4191,Pandigai,Feroz,India,2017,TV-MA,125,"Action & Adventure, Dramas, International Movies",Movie,6.3,285.0
s4193,Revenger,Lee Seung-won,South Korea,2018,TV-MA,102,"Action & Adventure, International Movies",Movie,5.7,4252.0
s4194,Sebastian Maniscalco: Stay Hungry,Rik Reinholdtsen,United States,2019,TV-MA,65,Stand-Up Comedy,Movie,7.1,1295.0
s4195,The Doll,Rocky Soraya,Indonesia,2016,TV-MA,106,"Horror Movies, International Movies",Movie,5.2,738.0
s4196,The Doll 2,Rocky Soraya,Indonesia,2017,TV-MA,117,"Horror Movies, International Movies",Movie,5.2,534.0
s4198,Baazaar,Gauravv K Chawla,India,2018,TV-MA,136,"Dramas, International Movies",Movie,6.5,5270.0
s4204,ReMastered: Massacre at the Stadium,Bent-Jorgen Perlmutt,United States,2019,TV-MA,65,"Documentaries, Music & Musicals",Movie,7.2,771.0
s4205,Solo,Hugo Stuven,Spain,2018,TV-MA,91,"Dramas, Independent Movies, International Movies",Movie,5.0,2747.0
s4206,The Last Laugh,Greg Pritikin,United States,2019,TV-MA,99,"Comedies, Dramas",Movie,5.6,5692.0
s4210,Next Enti?,Kunal Kohli,India,2018,TV-14,117,"Comedies, Dramas, International Movies",Movie,4.6,159.0
s4211,Komola Rocket,Noor Imran Mithu,Bangladesh,2018,TV-14,95,"Dramas, Independent Movies, International Movies",Movie,7.4,1017.0
s4213,And Breathe Normally,Ísold Uggadóttir,"Iceland, Sweden, Belgium",2018,TV-14,102,"Dramas, Independent Movies, International Movies",Movie,6.9,3020.0
s4215,Lionheart,Genevieve Nnaji,Nigeria,2018,TV-PG,95,"Comedies, Dramas, Independent Movies",Movie,5.7,1444.0
s4222,Merku Thodarchi Malai,Lenin Bharathi,India,2018,TV-MA,115,"Dramas, Independent Movies, International Movies",Movie,8.6,1810.0
s4223,Moshe Kasher: Live in Oakland,Jay Chapman,United States,2012,TV-MA,61,Stand-Up Comedy,Movie,6.7,330.0
s4226,Taramani,Ram,India,2017,TV-MA,148,"Dramas, Independent Movies, International Movies",Movie,7.5,1605.0
s4231,Bill Hicks: Reflections,,,2015,TV-MA,34,Documentaries,Movie,,
s4241,Sam Kinison: The Scream Continues,,United States,2016,TV-MA,29,Documentaries,Movie,6.1,39.0
s4242,Secrets in the Hot Spring,,Taiwan,2018,TV-14,108,"Comedies, Horror Movies, International Movies",Movie,6.0,749.0
s4254,Black Mirror: Bandersnatch,,United States,2018,TV-MA,312,"Dramas, International Movies, Sci-Fi & Fantasy",Movie,7.1,123377.0
s4260,When Angels Sleep,Gonzalo Bendala,Spain,2018,TV-MA,96,"Dramas, International Movies, Thrillers",Movie,5.5,3619.0
s4268,Bad Seeds,Kheiron,"France, Belgium",2018,TV-MA,105,"Comedies, Dramas, International Movies",Movie,7.3,5407.0
s4269,Bird Box,Susanne Bier,United States,2018,R,124,"Dramas, Sci-Fi & Fantasy, Thrillers",Movie,6.6,325194.0
s4276,Struggle: The Life and Lost Art of Szukalski,Irek Dobrowolski,"Poland, United States",2018,TV-MA,105,Documentaries,Movie,7.9,4082.0
